COUNTRY,COUNTRY_label,TIME_PERIOD,"Education n.e.c., Transactions","Education not definable by level, Transactions","Education, Transactions","Post-secondary non-tertiary education, Transactions","Pre-primary and primary education, Transactions","R&D Education, Transactions","Secondary education, Transactions","Subsidiary services to education, Transactions","Tertiary education, Transactions"
MHL,"Marshall Islands, Republic of the",2018,0.0,0.0,24.8073408644833,0.0,11.1582601723976,0.0,9.86869162983777,0.0,3.78038906224795
MHL,"Marshall Islands, Republic of the",2019,0.0,0.0,24.8093730128812,0.0,11.1495420975869,0.0,9.86316310015752,0.0,3.79666781513683
MLT,Malta,2016,0.8555057534969512,0.0268546736222175,13.12949406729875,0.3091923495865575,3.414906785194296,0.1279622600934875,5.436227422205854,0.2927003594994123,2.66614446359997
MLT,Malta,2017,0.882250440991088,0.0471658655704545,12.61625934690153,0.3245762693263597,3.492883539088528,0.1280111832364612,4.94892843982194,0.2747033659698036,2.517715855169089
MLT,Malta,2018,0.9386466458252944,0.0509968029416924,12.66407171287527,0.0554091719150169,3.595465527200664,0.1366773716111999,5.309586020087734,0.3608808700682496,2.216409303225421
MLT,Malta,2019,0.9663927426555587,0.1409044191802257,13.03299023520184,0.0540926677595312,3.533307103010254,0.1348285797263198,5.095721999474214,0.606069901254828,2.501653159230055
MLT,Malta,2020,0.9975339438748676,0.076538486505248,11.70315188865588,0.0081638844325156,3.211503227797877,0.1152382794439683,4.449085181274666,0.6879190407617947,2.157202963771562
MLT,Malta,2021,1.035254514575728,0.0905271832422841,11.75130720097065,0.0046069426473651,3.255131875633835,0.111372458389273,4.386964937061257,0.8252813199878973,2.042167969433012
MLT,Malta,2022,1.487803163281255,0.1936450828878233,11.6783048363771,0.0088027094914125,3.06604472473666,0.1451866029152947,3.980132023211263,0.8371434830026362,1.959532520927498
MLT,Malta,2023,1.370315567092754,0.1086378954210911,11.3705881975598,0.0300027156132795,2.962584408530875,0.1430775382431051,3.946539838260639,0.9412433232264052,1.868200275410229
MMR,Myanmar,2016,0.0,0.353798513356281,9.68389536278047,0.0,7.76091602879516,0.115334608639054,0.0,0.0,1.45384621198998
MMR,Myanmar,2017,0.49930212760448,0.0,8.58439996027888,0.0,6.60633199087538,0.0,0.0,0.0,1.47876584179902
MMR,Myanmar,2018,0.0,0.335990814539113,9.68124270726359,0.0,7.89520437296625,0.0980450183315587,0.0,0.0,1.35200250142667
MMR,Myanmar,2019,0.0,0.425347822258321,9.82004792623261,0.0,7.53683073175606,0.105428730818721,0.0,0.0,1.75244064139951
MNG,Mongolia,2016,1.800954413492106,0.0,3.597220629854052,0.5554173079556733,0.0358580142609083,0.3464246444454671,0.1317413710869776,0.0,0.7268248786129189
MNG,Mongolia,2017,1.248900820301371,0.0,2.821898009799861,0.6055418544781962,0.0475572156815477,0.3654122402503425,0.2014585143618852,0.0,0.3530273647265177
MNG,Mongolia,2018,0.4069156787014236,0.0209799210996143,20.4833494260231,0.5764124988327867,6.620647309025853,0.0,12.59714733316419,0.0,0.2612466851992333
MNG,Mongolia,2019,3.611102428453277,0.0658984204415126,14.07755696028293,0.6525855456935054,3.162070681656002,0.0,6.387767708352524,0.0,0.1981321756861137
MNG,Mongolia,2020,1.797380779006084,0.0554507105071395,11.25677649019904,0.7409616174993635,2.862333883108029,0.0038546604403263,5.72909187661857,0.0,0.0677029630195176
MNG,Mongolia,2021,1.980439470143793,0.0457956820689669,9.987043389825445,0.6990932805467887,2.209050091875404,0.0425128756995848,4.632920886942426,0.0,0.3772311025484794
MNG,Mongolia,2023,2.780718750385645,0.6065919353259358,14.61154408335098,0.2785623895416664,3.643904858122561,0.0379981623922064,7.263767987583,0.0,0.0
MNG,Mongolia,2024,2.296025172544454,1.123340042952174,13.84354196841876,-0.0425693513620263,3.549091255482853,0.0410354480905386,6.876619400710774,0.0,0.0
MOZ,"Mozambique, Republic of",2016,0.1033171481786626,3.10511627702825,21.9509961752152,0.6774293147074145,9.938645338223177,0.4250023068732001,4.843179772339599,0.2593549610239369,2.598951056840959
MOZ,"Mozambique, Republic of",2017,0.1539638880904069,3.01391920051231,23.84867115532715,0.544634298273095,11.53388408072435,0.3942902453598845,5.475923366503258,0.1574838045015198,2.574572271362323
MOZ,"Mozambique, Republic of",2018,0.0990503685834342,2.352524663335667,19.8811247383664,0.5104978546179755,9.261468280685538,0.2269913352997467,4.893517062985075,0.2654717660950643,2.271603406763894
MOZ,"Mozambique, Republic of",2019,0.1058142238606059,2.89010092924241,21.93555059119455,0.5668251406285268,10.48553599096444,0.2869246376981152,5.052266696294944,0.2537143875312701,2.294368584974245
MOZ,"Mozambique, Republic of",2020,1.06542760437577,1.886414225419651,20.66485695247922,0.5172841423355121,9.36045189294664,0.1621633222457191,5.773693669326513,0.0,1.899422095829416
MOZ,"Mozambique, Republic of",2021,0.0762913432474962,2.668377362564626,21.07766333609903,0.4875708231237992,9.608261494760375,0.8142514161615239,5.027448252008752,0.2693283203381713,2.126134323894284
MOZ,"Mozambique, Republic of",2022,0.5229468759403942,0.0951773177840607,18.98069566605682,0.5281138088788777,8.413765330194737,0.0138900315766696,4.043011590050732,3.128359791005266,2.235430920626079
MOZ,"Mozambique, Republic of",2023,0.2926272302346726,2.051739783206425,18.92574437670635,0.4374763887859944,9.02733806547682,0.6171949119736465,4.726142505567842,0.0280070206457103,1.745218470815242
MOZ,"Mozambique, Republic of",2024,0.296693239174516,2.926242928998065,17.65870719362069,0.4596113464522944,8.014948180322145,0.446496822953799,3.918776142669386,0.0009300510670605,1.595008481983421
MUS,Mauritius,2016,0.0,0.0,16.29546333652243,0.0,0.0,0.0,0.0,0.0,0.0
MUS,Mauritius,2017,0.0,0.0,15.80997629246538,0.0,0.0,0.0,0.0,0.0,0.0
MUS,Mauritius,2018,0.7268705576006605,0.6107932026814155,15.41555225668576,0.0,4.02220585012033,0.0,7.39692117955967,0.2792257199258699,2.3795357467978
MUS,Mauritius,2019,0.4716785349784242,0.5502297715025095,14.49410025197087,0.0,3.821637943765482,-0.0238516814807803,7.103417535233845,0.2801734629013391,2.290814685070026
MUS,Mauritius,2020,0.3550824088837134,0.4782296077730992,12.52796753609388,-0.0252678737293745,3.300512163424372,-0.0195919113569024,6.047297356989147,0.2993809712844746,2.092324812825324
MUS,Mauritius,2021,0.3446010370215568,0.7848953831159795,11.66645638135813,0.0,2.943589657593274,-0.0174305380810256,5.541101711349437,0.2859452631216005,1.783753867237308
MUS,Mauritius,2022,0.2171351330135303,0.9693977630924726,12.18732022717196,-0.0269064330753389,3.007566660023034,-0.0169042590408107,5.754449495571807,0.1948451864816087,2.087736681105655
MUS,Mauritius,2023,4.465408611891635,0.7394641958992246,12.78956089748315,0.0,2.715720654467161,0.0,3.167953790914765,0.4081739719761814,1.292839672334189
MUS,Mauritius,2024,3.905361783355607,0.5750671418420403,10.32393651718471,0.0,2.323897326593611,0.0,2.263540097210772,0.1001461612804368,1.155924006902261
MYS,Malaysia,2016,,,22.22574497448698,,,,,,
MYS,Malaysia,2017,,,23.28423547272989,,,,,,
MYS,Malaysia,2018,,,21.98481897562707,,,,,,
MYS,Malaysia,2019,,,20.34714017220138,,,,,,
MYS,Malaysia,2021,,,19.72012282595947,,,,,,
MYS,Malaysia,2022,,,18.23373983739837,,,,,,
MYS,Malaysia,2023,,,18.89181229827184,,,,,,
NAM,Namibia,2016,0.3781269767736227,0.7933598718287692,25.20937536443313,0.0,13.38768681062906,0.1111571231636988,6.160064329775556,0.2027171812609651,4.176263071001452
NAM,Namibia,2017,0.5400413282216774,0.5297184643934024,24.81828577957631,0.0,12.71423300909642,0.1175109567300901,5.453583101387068,0.1542773210499738,5.308921598697679
NAM,Namibia,2018,0.383563611618669,0.6278893818014436,25.13814645898525,0.0,13.19754887588959,0.043383580068447,5.779836081078415,0.1663525789786738,4.939572349550012
NAM,Namibia,2019,0.2861918677366858,0.559288066461256,24.82394418007869,0.0,13.67952985076823,0.0922582524786128,5.674397525654268,0.1519980459496126,4.380280571030026
NAM,Namibia,2020,1.928686700573473,0.5069271446764275,24.47467491206474,0.0,12.01385694801518,0.0661342252259198,5.638451169678488,0.1357380047802749,4.184880719114984
NAM,Namibia,2021,1.034288867732155,0.5042298904020514,24.50000061759241,0.0,12.82550036307571,0.0697742178226464,5.484330376804108,0.1514611069808666,4.430415794774866
NAM,Namibia,2022,0.935405917448048,0.5091432115773754,23.95212070717875,0.0,12.64381904363215,0.0688325286665731,5.288014235283401,0.1401343283429324,4.36677144222827
NAM,Namibia,2023,1.01341489388566,0.5647960691320457,24.36559634145977,0.0,13.35458194615141,0.0849023442582629,4.545437889320381,0.1447614454252693,4.657701753286743
NIC,Nicaragua,2016,,,22.99869675744909,,,,,,
NIC,Nicaragua,2017,,,22.68286472006358,,,,,,
NIC,Nicaragua,2018,,,22.8575663587808,,,,,,
NIC,Nicaragua,2019,,,23.95077408328051,,,,,,
NIC,Nicaragua,2020,,,22.82331397979587,,,,,,
NIC,Nicaragua,2021,,,18.74042384958371,,,,,,
NIC,Nicaragua,2022,,,18.62469533686222,,,,,,
NIC,Nicaragua,2023,,,19.24233555540567,,,,,,
NIC,Nicaragua,2024,,,18.03213827433919,,,,,,
NLD,"Netherlands, The",2016,0.0097997376199282,0.0094836170515434,11.81848356963346,0.0,3.547188897845638,0.044889120710639,4.750659901686503,0.4874579164493338,2.969004378269872
NLD,"Netherlands, The",2017,0.0102777483633464,0.0118349829638534,11.78670869123775,0.0,3.537102671591681,0.0426682280538927,4.810297680966233,0.4948891560411359,2.87963822325761
NLD,"Netherlands, The",2018,0.0089780576271592,0.0149634293785987,11.71367178615464,0.0,3.551420328716617,0.0445910195482241,4.742808575840645,0.4893041406801776,2.861606234363216
NLD,"Netherlands, The",2019,0.0051522489566695,0.015742982923157,11.60229217831361,0.0,3.557055432474053,0.04064551954706,4.659350473148196,0.4906085950962039,2.833736926168272
NLD,"Netherlands, The",2020,0.0048665415026343,0.0171609621408684,10.69076714623445,0.0,3.322311043719472,0.0361148606248127,4.301254287038863,0.4456727481359865,2.563386703071812
NLD,"Netherlands, The",2021,0.0056206958910269,0.0366567123327843,10.80175561214266,0.0,3.301547890772772,0.0344573095928172,4.311562504582089,0.4572313918309295,2.654679107140239
NLD,"Netherlands, The",2022,0.006051296373877,0.0651678071032909,11.24749802169157,0.0,3.530233207652562,0.0377042312526183,4.435367499883629,0.4962063026579156,2.676767676767677
NLD,"Netherlands, The",2023,0.0056393505203385,0.0516217470707912,11.3413845906916,0.0,3.543030413451152,0.033402306928159,4.509528333398403,0.4838996542644335,2.714262785058324
NOR,Norway,2016,0.1931611918872299,0.8816893963023787,10.96765990602495,0.0499813979007812,4.743911100755734,0.0630091306869498,2.277222637689983,0.376426317523428,2.382258733278467
NOR,Norway,2017,0.1976648138596219,0.9054226768673252,11.05323844460395,0.0495364375365962,4.797339460461627,0.0743647733407397,2.305788909849695,0.3498811486201337,2.373240224068216
NOR,Norway,2018,0.1994690814278782,0.9121632914646136,11.05039115765838,0.0489307281514789,4.847830622451885,0.0761336771355755,2.174045850801046,0.3641276094947513,2.427690296731151
NOR,Norway,2019,0.1919912381883474,0.8789573357037836,10.87436848926792,0.0492634166601798,4.771855946148826,0.0820875495287858,2.094811119705748,0.4033612347535169,2.402040648578737
NOR,Norway,2020,0.1719289079731592,0.8169255461086857,10.12254635286591,0.0513430159709871,4.450546998664781,0.0793209485020524,1.9422100260275,0.3645153575283953,2.245755552090348
NOR,Norway,2021,0.1751593920996532,0.8384171799632588,10.23135186112994,0.0439126462526892,4.537443635613451,0.0809485917499238,2.011434970970499,0.3616653404458067,2.182370104034659
NOR,Norway,2022,0.1792417069846195,0.8077765294873184,10.13543265610147,0.0430271546613589,4.379944864885132,0.0770007741229845,2.042578135895392,0.3804313780898047,2.225432111974855
NOR,Norway,2023,0.1813447604991279,0.8217328592513082,9.854882262176304,0.0408811887830403,4.140111364551187,0.0774855762780088,1.989551187441299,0.3889373406681873,2.214837984704146
NOR,Norway,2024,0.176496859136004,0.8146158901779985,9.768330807770543,0.0390828404097847,4.169421382838265,0.0729390334992988,1.932650358746931,0.3873569741612499,2.175767468801011
NPL,Nepal,2016,0.0,0.0,15.08937379684023,0.0,4.734880368582112,0.0,2.39180293850829,0.0,7.962690489749832
NPL,Nepal,2017,0.1905784593712341,3.94414371373523,14.92924913734323,0.0,6.086258142790675,0.0,1.593145530455426,3.115123290990646,0.0
NPL,Nepal,2018,0.0424288249703059,2.084828492140141,4.652491966625175,0.0,0.0367589095460728,0.0,0.0,2.488475739968656,0.0
NPL,Nepal,2019,0.1877776921473782,0.2548835717461913,3.78064277639342,0.0,0.0026353364667504,0.0015652725310513,0.0,3.333780903502049,0.0
NPL,Nepal,2020,0.418722896504065,0.2586676335731459,11.46237152678058,0.0,5.526980882013439,0.0417377058574132,1.32822492663645,3.884622697282688,0.0034147849133776
NPL,Nepal,2021,2.669916513184311,0.2315581468877042,12.82202876873938,0.0,3.494352399475959,0.0317264130652241,1.22267688429291,5.165366549966689,0.0064318618665772
NPL,Nepal,2023,0.1674230444067164,0.1234893191137733,3.640794816691341,0.0,0.0380934994013657,0.0016287819659385,0.0,3.310160171803547,0.0
NRU,"Nauru, Republic of",2016,6.428868936154471,2.454846059054997,8.883714995209443,0.0,0.0,0.0,0.0,0.0,0.0
NRU,"Nauru, Republic of",2017,7.993412736321879,4.754553384837909,12.74796612115979,0.0,0.0,0.0,0.0,0.0,0.0
NRU,"Nauru, Republic of",2018,7.317831103282867,2.291857358787377,9.609688462070244,0.0,0.0,0.0,0.0,0.0,0.0
NRU,"Nauru, Republic of",2023,,,5.440395498429935,,,,,,
NRU,"Nauru, Republic of",2024,,,6.576452982014153,,,,,,
NZL,New Zealand,2016,0.0,0.0,16.47455274932006,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2017,0.0,0.0,16.24469084129955,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2018,0.0,0.0,15.65452648451228,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2019,0.0,0.0,15.81408548718697,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2020,0.0,0.0,14.78422739394799,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2021,0.0,0.0,14.03123773453109,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2022,0.0,0.0,13.28093681618754,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2023,0.0,0.0,13.45849109402037,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2024,0.0,0.0,13.39092078654278,0.0,0.0,0.0,0.0,0.0,0.0
NZL,New Zealand,2025,0.0,0.0,13.1203792972735,0.0,0.0,0.0,0.0,0.0,0.0
PAN,Panama,2016,5.28567006161647,0.619276334996944,18.7579017905343,0.0113930762499534,4.66486149106782,0.0,4.28866727429295,0.163764561443299,3.72426899086683
PAN,Panama,2017,5.16059698649443,0.652697458419168,19.1715037958605,0.0154362933343092,5.06962045757367,0.0,4.47129756582354,0.212822799636224,3.58903223457918
PAN,Panama,2018,4.661308969988,1.08510378552586,19.8751162819479,0.370340274075685,5.25921509598535,0.0,4.63090586373545,0.178784540002889,3.68945775263465
PAN,Panama,2019,4.3848824214435,1.08021036397362,21.3405852648924,0.0142179779458812,5.88281018315437,0.0,5.76678112218901,0.183507632331848,4.0281755638542
PAN,Panama,2020,3.20850819510407,0.846861021737056,17.552600923785,0.0118247670307585,5.6317467453025,0.0,4.0875677709171,0.101049486924274,3.66504293676921
PAN,Panama,2021,3.16739344464448,0.815628840411996,16.6153187427957,0.0113707525087242,5.1796557471935,0.0,3.88741784773889,0.0950769567682584,3.45877515352979
PHL,Philippines,2016,4.510813872240744,0.4479302385726924,18.17654590993286,0.0044337769969192,6.690886186708103,0.0829749695137749,4.855500446456602,0.171492160273699,1.412514259170326
PHL,Philippines,2017,5.68249752020061,0.4159607136777066,19.83184957677472,0.0024843117685978,6.067565995148073,0.0865624733186008,5.596498671928547,0.1989305341727995,1.781349356559783
PHL,Philippines,2018,5.029027737722958,0.257101061744376,18.75965467059876,0.0018921882247245,6.308091690909985,0.1225486383650014,4.310659839110309,0.2124706654741036,2.517862849047301
PHL,Philippines,2019,2.809825939512423,0.3488227683856462,18.38967973371251,0.3399029057326106,6.603687945826695,0.1393561743070175,5.273546875743932,0.1961407375565625,2.678396386647629
PHL,Philippines,2020,1.872225513685772,0.6597546438563365,17.33332022066925,0.3324636193248791,6.148870360137177,0.1856196564549923,5.376505993600411,0.392111213729566,2.365769219880116
PHL,Philippines,2021,1.343309348576714,1.086684123872686,16.66264027220479,0.3430712825680386,6.034922361258128,0.1294473312576683,5.179070027234117,0.215807838541043,2.330327958896391
PHL,Philippines,2022,1.067138304589588,0.4340904040305128,14.48394665779441,0.2809087715780628,5.813425038286538,0.122198001396725,4.747023211358926,0.1257787352084148,1.893384191345639
PHL,Philippines,2023,1.067138304589588,0.4340904040305128,14.48394665779441,0.2809087715780628,5.813425038286538,0.122198001396725,4.747023211358926,0.1257787352084148,1.893384191345639
PHL,Philippines,2024,0.3325109562495279,0.500540862632383,15.11856814117148,0.3641295778770369,6.561514611402746,0.0796126811796872,4.8453889960775,0.2767432109952363,2.158127244757367
PLW,"Palau, Republic of",2016,0.0,11.498629069269,14.2361437747784,0.0,0.13766467533396,0.0,0.556327246790769,0.0,2.04352278338458
PLW,"Palau, Republic of",2017,0.0,12.8439356389757,15.6580221677306,0.0,0.157350335627852,0.0,0.589649678773845,0.0,2.06708651435325
PLW,"Palau, Republic of",2018,0.0,13.0499956073827,15.9346358429058,0.0,0.179064277109029,0.0,0.628430343949307,0.0,2.07714561446474
PLW,"Palau, Republic of",2019,0.0,12.9103436742737,15.6565524285903,0.0,0.17555672402024,0.0,0.616120502871034,0.0,1.95453152742534
PNG,Papua New Guinea,2017,0.6881433666674174,0.4739948888488479,7.607217508277213,0.1024022172421301,0.382735332552535,0.0112615148989842,0.2788145021284263,4.115592812901191,1.554272873037681
PNG,Papua New Guinea,2018,0.7674593352738593,0.534425557313472,7.952043042999529,0.3923908052288418,0.7229059734601034,0.0,0.4603878635694704,3.914370440430886,1.160103067722868
PNG,Papua New Guinea,2019,0.786581711977841,1.010342979712637,7.823194637762754,0.08456361360315,0.5363707797139834,0.0312832931175072,0.402354845317093,2.959041419618279,2.012655994702259
PNG,Papua New Guinea,2020,0.6032001047769016,0.3893871804206173,5.654913334048869,0.0643469607845883,0.3831875917489673,0.0281366762199923,0.4469582857524355,2.307823486551818,1.431873047793567
PNG,Papua New Guinea,2021,0.9167381014621364,0.5039769027834938,5.308051688944301,0.0252770547456777,0.6069814128189358,0.0243821278885767,0.3608414771253354,1.095134231099828,1.774720381020334
PNG,Papua New Guinea,2022,0.7655404127257482,0.3277322304578795,6.812390903094349,0.0168359545299307,0.2386683066808926,0.0101059373731745,0.4487135039951182,3.241343251246773,1.763451306084814
PNG,Papua New Guinea,2023,0.600763112888945,0.4586520679067674,6.846919493681722,0.0434561530382478,0.412843756526183,0.0192676897572712,0.5820175551009907,3.133344525814841,1.596574632648476
POL,"Poland, Republic of",2016,0.1530142682926619,0.3485882001004597,12.07192159900326,0.0009791033292338,4.269836982011062,0.2045068789423955,3.424766371193821,0.6756413488421978,2.994588446291423
POL,"Poland, Republic of",2017,0.1872783132242477,0.2545558559689118,11.86874179172913,0.0003303481746656,4.497528207225771,0.2030243413137761,3.17495645903296,0.6621216074899987,2.888946659298802
POL,"Poland, Republic of",2018,0.195965904140599,0.2266339741787558,12.0274191380398,0.0081690752598863,5.059402168238225,0.1899105771042083,2.737821324193258,0.6828825004123397,2.926632479918739
POL,"Poland, Republic of",2019,0.2137477404346947,0.2329739761186883,11.98780577697408,0.0077875385025587,5.336013451457099,0.1703533177940131,2.378736661948995,0.6856800867913496,2.962515090899347
POL,"Poland, Republic of",2020,0.1731633320205294,0.194423840141265,10.60445223181694,0.0110686927469562,4.976431593191318,0.1443700128153545,2.023234501835236,0.549270134797952,2.532491897528944
POL,"Poland, Republic of",2021,0.1733554967491955,0.1895408019969588,11.16851741095555,0.0086623877803824,5.206270027623708,0.1461935240006192,2.104232762445203,0.6137504295747055,2.726511980784773
POL,"Poland, Republic of",2022,0.2047751443899737,0.1684180542698616,10.53618401575612,0.0055697484711244,4.868797111299712,0.1356567937627075,1.984215466506797,0.6307792127867523,2.537973226902322
PRT,Portugal,2016,0.3545811984411106,0.7301946742664779,10.64627029947716,0.0707046844375231,3.760359880370292,0.0460850617953724,3.976745722398899,0.4481620892296731,1.25943698853781
PRT,Portugal,2017,0.3489563950702958,0.600108877518327,10.103330365259,0.0509106856604973,3.585924458253682,0.0433910289978503,3.779315987324451,0.424643471915933,1.270079460517961
PRT,Portugal,2018,0.3463887074775932,0.5354832977326194,10.2639293806919,0.0479031059217457,3.638340345230707,0.0442216342892606,3.886688024088213,0.4308663602118724,1.334037905739893
PRT,Portugal,2019,0.3509544542074491,0.5410637479517302,10.51619801609813,0.0537105515970796,3.637228807323015,0.0591780927776206,3.969124253797532,0.4188184842188825,1.486118526545401
PRT,Portugal,2020,0.3303050526378552,0.3014184741891748,9.60621009386933,0.0461409572675496,3.494310946042634,0.0611077815496605,3.767108153553217,0.2809418737961732,1.324876854833065
PRT,Portugal,2021,0.2450958582911451,0.3175096123675226,9.913782371003824,0.0400778746169493,3.682496827099149,0.0576000537012493,3.883508681962156,0.2796328645401596,1.407860598425492
PRT,Portugal,2022,0.2178843872823176,0.3615347297754533,10.10363510323775,0.0416198779422467,3.816079907399836,0.059122054174482,3.859128477214332,0.3051915700601388,1.443074099388945
PRT,Portugal,2023,0.2185639043136486,0.3530904228295686,10.26574162046709,0.0441533972520606,3.884554023954321,0.0613580820577353,3.855141953560374,0.3124856021051194,1.536394234394261
PRY,Paraguay,2023,0.0,4.840156986316689,17.96265647711253,0.0,9.360590922764745,0.4231703501003455,3.051320898608537,0.0,0.2874173193222126
PRY,Paraguay,2024,0.0,5.61268817614352,18.94993853080167,0.0,9.513950759744048,0.4675875867246342,3.03951761045962,0.0,0.3161943977298507
ROU,Romania,2016,0.5959523834083861,0.325540756396106,9.483471003338693,0.0675073954409012,2.153971112030567,0.0059599058793325,4.270387176116365,0.2480237754399156,1.81612849862712
ROU,Romania,2017,0.6199136788369212,0.3414346473891586,8.528564451248528,0.0695236824214085,1.852474239554154,0.0059042725272452,3.539244546583313,0.2457435086191898,1.854325875317136
ROU,Romania,2018,0.6032929755748115,0.3399821201153886,9.097685996277612,0.0743948019286507,2.055311961565345,0.0070722108728582,3.766240641742492,0.2342631910588849,2.017128093419183
ROU,Romania,2019,0.6098031788486481,0.378163243499848,9.815189808258808,0.0723517328928968,2.325004608100846,0.0062914550341649,4.114637590091946,0.2624212690696732,2.046516730720785
ROU,Romania,2020,0.6145492710544144,0.3305955416167047,8.72817316201768,0.0557492515798234,2.132786470972712,0.0063797162139466,3.615563269461546,0.2195929881274,1.752956652991133
ROU,Romania,2021,0.5687597012418434,0.3169810874844168,8.01969325717797,0.0550950352430976,1.906191154239933,0.0041569214641479,3.25472179855854,0.1800769937819207,1.73371056516407
ROU,Romania,2022,0.5881126549259872,0.3024382325214733,8.002615012911495,0.0525902650715583,1.926423495929913,0.0050043863534804,3.276157777161219,0.1898306978961595,1.662057503051703
ROU,Romania,2023,0.6646062374681742,0.3260503299231462,8.422621610339977,0.0503752286290032,1.884245301609605,0.0064906249497619,3.482580875822252,0.2011479963745364,1.807125015563498
RUS,Russian Federation,2016,0.4533627891496449,0.0652002398128562,9.594144875167576,0.0,2.168692402581586,0.0355679784920739,5.115924216642065,0.2016877634264023,1.553709485062947
RUS,Russian Federation,2017,0.4646649179558137,0.0688828388216883,9.501248682769978,0.0,2.143675197746874,0.0372501130027709,5.073656798244414,0.2019435831782713,1.511175233820146
RUS,Russian Federation,2018,0.5614806136699395,0.094868260035988,10.04987204455464,0.0,2.322089750042222,0.0406141412509166,5.305839043776417,0.201014329551059,1.523963100802857
RUS,Russian Federation,2019,0.4706637356160264,0.7173658087641543,9.285696663103035,0.0,2.142378435485817,0.0292994017437308,4.370438972486855,0.1772641567143573,1.378286152292096
RUS,Russian Federation,2020,0.3823082330767281,0.6885801034775167,8.935046981849569,0.0,2.00252765216629,0.0296754681185962,4.290719335639952,0.1480064534365224,1.393229735933964
SGP,Singapore,2016,0.6027899845104189,0.0,17.65014608119649,0.0,9.929767277557978,0.0,0.0,0.0,7.117588819128086
SGP,Singapore,2017,1.24191569161335,0.8979152170934945,17.26396237025838,0.0,2.869576923010871,0.0768848986830092,2.869576923010871,0.0,9.308092716846788
SGP,Singapore,2018,1.105692818674171,0.8901819833775121,16.08641090184627,0.0,2.619934605219987,0.0690768811984685,2.619934605219987,0.0,8.781590008156149
SGP,Singapore,2019,1.166949986259831,1.110441742291193,16.47985225735345,0.0,2.616855201690184,0.073618174327145,2.616855201690184,0.0,8.895131951094921
SGP,Singapore,2020,0.6986525362679435,2.299357054013089,11.21518091107177,0.0,1.504984556171127,0.0401106127406026,1.504984556171127,0.0,5.167091595707891
SGP,Singapore,2021,0.9801944200769248,1.208966187573161,13.06482013538124,0.0,2.058070416269082,0.057259719540293,2.058070416269082,0.0,6.702258975652695
SGP,Singapore,2022,0.791456438004289,0.8516777870563773,10.07325919882583,0.0,1.625179139086576,0.0484171114397346,1.625179139086576,0.0,5.131349584152274
SGP,Singapore,2023,0.7260761617964199,0.6838945524337406,10.76189982111403,0.0,2.795991229526416,0.0526064156973283,1.482307721499162,0.0,5.021023740160957
SGP,Singapore,2024,0.6697816493212722,0.8764695387834468,9.72421236357364,0.0,2.603267745389873,0.04776034358942,1.333489862147396,0.0,4.193443224342228
SLB,Solomon Islands,2016,4.63161653980165,0.572774470958739,30.1168744067517,0.0,9.23046963436582,0.0,6.61456263628352,0.0,9.06745112534193
SLB,Solomon Islands,2017,4.62956313066631,0.572520533630152,30.1035222079021,0.0,9.22637734164085,0.0,6.61163009572735,0.0,9.06343110623737
SLB,Solomon Islands,2018,4.63226308120464,0.572854426284673,30.1210785126107,0.0,9.23175814362307,0.0,6.61548598314747,0.0,9.068716878351
SLB,Solomon Islands,2019,4.62327787222856,0.571743259530368,30.0626526027961,0.0,9.21385128585554,0.0,6.60265391316467,0.0,9.05112627201708
SLB,Solomon Islands,2020,2.92461265947104,7.96572557969429,31.8883669402324,0.0,9.32083342317761,0.0,8.04267540439698,0.0,3.63451987349251
SLV,El Salvador,2016,0.7271171941830624,1.177864052115549,16.16272948608278,0.1891820754096203,10.50371783904718,0.4918733960650128,1.686188063433572,0.0,1.386786865828782
SLV,El Salvador,2017,1.220814667576468,0.8188210164060878,8.59762067226392,0.1720710831578011,2.119737739935325,0.1231198267422197,1.311300323374967,1.563473462485537,1.268282552585516
SLV,El Salvador,2018,1.176639197420279,0.875671802221426,14.78466499462558,0.1590827660336797,8.341096381225366,0.1691150125403081,1.305625223934074,1.608025797205303,1.149408814045145
SLV,El Salvador,2019,1.107646748957132,0.625008898190464,14.33106963367929,0.1765400988055069,8.721650365181738,0.0996597331966571,1.359643502897251,1.79957003943678,0.4413502470137673
SLV,El Salvador,2020,2.418691759546866,0.2512333272428284,11.86849077288507,0.0,6.945459528594921,0.0057098483464279,1.098574821852732,1.002649369632743,0.1461721176685547
SLV,El Salvador,2021,1.406846512412731,0.3933686275336947,11.96135917824977,0.0,6.981502183037692,0.007382253063635,1.08202737761279,1.00820484697644,1.08202737761279
SLV,El Salvador,2022,1.621678982808852,0.2488954060468078,9.331648305002991,0.0,4.337340099172278,0.0376237241698662,1.074687916031565,0.8537691253931197,1.157653051380501
SLV,El Salvador,2023,2.836757005581449,0.1189174674415482,12.53524368490707,0.0,7.665381590808831,0.0450735562076836,0.0,0.7931027868883902,1.07601127797917
